page,title,article,category
https://www.bbc.com/news/business-56575297,Liberty Steel nationalisation 'an option' to save jobs,"On Sunday, the government rejected a request for £170m in financial support for the firm.,But that is due to concerns about the ""very opaque"" structure of its owner GFG, a minister said.,Business Secretary Kwasi Kwarteng said the government could not put money into a ""black box"".,Mr Kwarteng told the BBC's Today programme that Liberty Steel was ""an important national asset"" but that the structure of its  owner - Gupta Family Group (GFG) - was ""very opaque"" and ""not helpful"".,""We are custodians of taxpayer's money... and we feel that if we gave the (£170m) money, there was no guarantee that the money would stay in the UK, and would protect British jobs,"" he said.,Liberty Steel's founder, Sanjeev Gupta, is trying to refinance GFG after its key financial backer Greensill Capital filed for insolvency earlier this month.,Mr Kwarteng said he wanted to see Mr Gupta's plans ""work through"" before the government took any further action.,There are about 3,000 staff directly employed at Liberty's UK sites, which include Rotherham, Motherwell and Newport, and a further 2,000 jobs at GFG Alliance in the UK.,The £170m request was made for working capital for Liberty Steel plants. ,Mr Gupta's empire employs 35,000 people worldwide.,GFG Alliance said most of its businesses around the world ""are performing well and generating positive cash flow, supported by the operational improvements we've made and strong steel, aluminium and iron ore markets."",""We are taking prudent steps across our global portfolio to manage resources while we try to negotiate a formal standstill agreement with Greensill's administrators and refinance the businesses.,""In the UK, GFG Alliance has invested significantly to rescue steel and aluminium plants saving thousands of jobs in industrial communities across the United Kingdom, that would have otherwise been lost."",The GFG spokesperson added that Liberty Steel had been hit by the coronavirus crisis due to a drop in demand for aerospace products compounded by energy prices.,The company plans to restart steelmaking in the UK around the 6 April.,Mr Kwarteng said ""all options are on the table"" to keep Liberty Steel jobs and plants going, including nationalisation.,""We think that the steel industry has a future in the UK,"" he said.,The UK's , means the government wants to see ""clean steel"" produced, he said.,""Electric arc furnace-produced steel of the kind that Liberty makes - we think that has a future in the UK,"" Mr Kwarteng said.,He said that while the future of the steel market is ""uncertain"", the government's ""net zero"" carbon plan ""has changed the dynamics in terms of the government's relationship to parts of the economy."",Alasdair McDiarmid, operations director at the Community union, said options open to the government included directly supporting the business, ,, or nationalisation.,He said it was ""far from clear how a nationalisation of Liberty Steel would work or what the costs of that would be to the taxpayer"".,""Liberty Steel is a very complicated organisation with lots of different entities, all loaded with millions if not billions of debt, and mortgaged to the hilt with many different creditors having a call on different parts of the business.,""It seems to us that the first option to look at would be whether the business can be supported as is, because that would be likely to be the least disruptive, and probably the least costly to the taxpayer,"" Mr McDiarmid added.,Steel industry analyst Kathryn Ringwald Wildman said GFG had ""found a difficult patch"" in their finances after the Greensill collapse which meant they were no longer able to service their debts.,Both companies were now in ""a very precarious position"" she said, with GFG finding it ""quite difficult"" to find alternative sources of funding due to how much debt it has, the complexity of its structure, and the future of the steel market.,""All three of the major steel companies in the UK are hoping to secure government funding for the medium to long-term development of the industry,"" she said.,""It is extremely difficult for the company at the moment even though they have been a model of steel-making in the industry.""",business
https://www.bbc.com/news/business-56581614,Goldman Sachs managers paid for hampers for staff,"Team leaders at the bank paid out of their own pockets for the one-off hampers, full of fruit and snacks, ,The story comes after a group of 13 US employees mocked up a presentation in which they told of 95-hour working weeks and ""inhumane"" conditions.,Goldman Sachs declined to comment on the story.,But the BBC understands that team leaders at the investment bank sent the sympathy hampers to all their team members.,The Guardian quoted one unidentified staff member as saying Goldman should be doing more to recognise the gruelling demands placed on the lowest-ranking staff rather than ""a gesture"" from managers.,Rival investment firms have also been handing out upmarket perks.,Jefferies offered 1,124 of its lowest-ranking staff free workout equipment including Peloton bikes worth nearly £2,000, while investment bankers at Credit Suisse are getting a one-time $20,000 bonus for dealing with an ""unprecedented"" workload during the pandemic.,Last week, Goldman chief executive David Solomon addressed concerns raised by a leaked presentation by 13 aggrieved first-year bankers, who claimed that 95-hour working weeks and abuse from co-workers had created ""inhumane"" working conditions for new staff.,In a company-wide message sent to staff, Mr Solomon said he took the complaints ""very seriously"" and promised to improve working conditions at the firm.,""We want a workplace where people can share concerns freely... if there are any issues, do not hesitate to reach out to ask for help,"" he said.,He pledged that the bank would ramp up efforts to hire more junior bankers, transfer staff to stretched teams, and strengthen the enforcement of a no-work-on-Saturday rule.",business
https://www.bbc.com/news/business-56510893,It is so easy to choose what voluntary work to do',"When not in her day job for a Dutch bank, the 35-year-old has been part of a team that delivers groceries to people isolating at home in Amsterdam.,""Volunteering gave me a concrete way of contributing to fight Covid-19 and give back to society,"" she says. ,Ms Smissaert's story is replicated in lots of countries, with one UK report last summer saying that in response to the lockdowns the country now had a , ""supporting local communities and helping vulnerable people"".,However, much of this volunteering was entirely informal, such as someone helping an elderly neighbour, rather than people officially signing up with a charity.,For more formal arrangements within the UK's charity sector though the picture was more mixed. While 35% of such organisations say they have seen a decrease in the number of people volunteering over the past year, 20% saw a rise, and 45% no change, , (National Council for Voluntary Organisations).,This has come at the same time as the NCVO said there was more demand on charities' services, and several other studies say ,So how can charities both engage more volunteers, and raise more funds to meet the continuing increase in need for their services? A number of tech firms believe they can help.,Deedmob, an Amsterdam-based small firm, says the way to get more young adults volunteering is simply to make it easier for them to do so.,Founded in 2016 by three student friends, its website and app matches people's skills and interests with volunteering tasks and causes, and allows them to volunteer for short periods of time rather than have to make long-term commitments.,""A lot of people want to do some volunteering next to their job, or while they study, but before they couldn't find the right opportunities at the right time,"" says Deedmob co-founder and chief executive Boudewijn Wijnands.,Ms Smissaert has done voluntary work for the past seven years, everything from helping people find jobs, to assisting newly settled refugees, and the more recent delivering food shopping. She has signed up to Deedmob, and says it has been very useful.,""I can imagine that if it's so easy to engage with, it's also easy to disengage from,"" she says, ""but it's so amazing that people are giving their time to the website, so it's still a win."",Regarding volunteering in general, Ms Smissaert adds: ""We have to create our own special value in the things we do on a daily basis."",In addition to its main platform, Deedmob created a special website last year called Coronahelpers.nl that focused specifically on volunteering work related to the pandemic and lockdowns.,It mobilised volunteers to help 25,000 people in its first three weeks, and was praised by Dutch Prime Minister Mark Rutte.,The firm allows smaller charities to use Deedmob for free, either by listing on it, or using its technology on their own websites. It makes money by charging corporate clients such as airline KLM and clothing brand H&M, which use Deedmob's software to help their employees sign up for voluntary work.,In the south-west of England, Anglican priest Rev Simon Bale uses a Deedmob-powered website called Spark A Change to mobilise and manage volunteers from his congregation in Bridgewater, Somerset.,He organises grocery and prescription deliveries, dog walking, and social chats for those in need via the website, which is run by local charity Spark Somerset. ,""A greater sense of trust in the community has come out of the volunteering,"" says Rev Bale. ""People would give their bank card to a volunteer to do their Asda shopping."",In the north east of England, tech entrepreneur Ashley Staines was a volunteer for Age UK in Gateshead when the pandemic struck last year. He was a ""befriender"", calling and checking in on elderly people.,Mr Staines says he wanted to volunteer more of his time, but ""hit the typical barriers for volunteering - lots of paperwork and long commitment clauses"".,It inspired him to launch an app called Volunteero. It is similar to Deedmob in that it breaks down volunteering into ""micro-tasks"", so people can volunteer to do one-off, small things.,Mr Staines started the app and business in May 2020 with two friends. One charity already using Volunteero is North Tyneside Voda, which gives support and advice to volunteers and community groups in its local area.,Debby Flannery is one such volunteer. She helps disadvantaged families. ,""One parent told me she struggles with email, and asked if I could help her receive her children's school vouchers by mail,"" she says. ""I was able to help organise that a lot easier with the app."",Mr Staines adds that Volunteero aims to engage young volunteers by ""gamifying"" elements of the app, and encouraging people to post on social media details of the volunteering work they have done.,""We want to make volunteering cooler by encouraging people to share their stats and their pictures doing good things,"" he says.,Volunteero hasn't charged any of their charity clients so far, but they're switching to a pay-per-volunteer model., is a series exploring how technological innovation is set to shape the new emerging economic landscape.,Another UK tech firm helping charities is Enthuse, which has built an easy to use online fundraising platform. It makes its money by charging charities a small fee.,""We put the charity at the front of the experience, their brand is front and centre, the data belongs to them,"" says Enthuse chief executive Chester Mojay-Sinclare.,A growing number of charities are now embracing technology, such as that offered by Deedmob, Volunteero and Enthuse, a report found last year. The study said that , but it also cautioned that 51% of charities still don't have a digital strategy.,Global children's charity KidsRights Foundation and its Deedmob-powered website helps young people around the world organise their own initiatives, such as a girl in India who is leading a project to plant 5,000 trees, and a girl in Indonesia who is raising awareness about the problem of violence against women.,KidsRights' chairman Marc Dullaert says that charities who aren't embracing technology are ""missing out on data analysis, digital communities, and they need to adapt to reach the next generation"".",business
https://www.bbc.com/news/business-56495443,I have learned how to survive with a bow and arrow',"It's past midnight deep in a Florida wetland, and I'm riding in a ridiculously beefed-up Jeep with a loaded rifle and a $12,000 (£8,700) thermal night-vision scope in my lap.,The muddy water is so deep that it occasionally spills over into the windowless vehicle, as I scan around my seat nervously for alligators. Simultaneously, I'm trying to follow a conversation between two scraggly men speaking a dialect of English that I can barely understand.,The story of how someone like me, who only a year ago would've been far more likely to be in a yoga class in Brooklyn, is hunting for wild hogs with a bunch of self-identifying hillbillies is a complicated one. Yet strangely enough, I'm far from alone.,Like some , I bought a firearm for the first time. I walked into a gun store, which was also an entirely new thing for me to do, and purchased a bolt-action Winchester 30.06 hunting rifle.,The decision was driven as much by fears over social unrest as concern that the food supply chain might break down due to the pandemic.,While I would in no way call myself a ""prepper"" or doomsday cultist, the sight of violent clashes on the streets last summer, and empty shelves at grocery stores, was enough to inspire me to buy a gun for safety, and learn how to use it to procure food in the wild.,After panic buying caused severe ammunition shortages across the country, I then went a step further, learning to track and hunt game with a bow and arrow, and process meat in the field. ,Over the past few months, I've been set upon by a snarling coyote that only stopped once I pointed a gun at its face from 10ft (three metres) away, and forged an unlikely friendship with a hunting and survival mentor from Pennsylvania. He's been shot in the back by poachers, and attacked by bears.,Not long ago, if someone told me they were learning to survive in the woods with a bow and arrow in case of social collapse in the US, I would've thought they were unhinged. But further statistics suggest an increasing number of people are taking those concerns seriously. ,Last year, the state of Michigan reported , Many of those people came from outside traditional hunting demographics - a shift that's been reflected throughout the US. ,Dave Marks is one of them. A doctor in the uber-liberal college town of Chapel Hill, North Carolina, he walked into a gun store at the start of the pandemic and bought one of the last shotguns on the shelf.,Within a few months, he was hunting - something that didn't sit very well with his wife, an ""anti-gun, anti-hunting vegan"", or their vegetarian children.  ""I was raised by New York Jews,"" says Mr Marks. ""No one hunted in my family. No one had guns. Hunting always seemed ethically questionable to me, something that mostly rednecks do."",Despite his wife's dismay, he taught himself to hunt with guns and crossbows, learned how to field dress deer, and even purchased hunting land. While he says the possibility of the food supply chain breaking down was part of the consideration, he's more interested in ethical meat harvesting and wildlife conservation.,A self-described ""moderate liberal,"" he also found himself making peace with the conservatism of rural America at a time when those two sides of the US were seemingly not on speaking terms with one another. ""It makes you appreciate the commonalities, the things that you can relate to with people from different backgrounds and political views,"" he says.,The hope within the hunting community is that the new enthusiasts like Mr Marks will help reinvigorate a pastime that had been in sharp decline.,In 2016 there were 11.5 million hunters in the US, ,This was down from 13.7 million in 2011, and the more than 17 million back in the 1980s.,Reasons for the fall range from the increased popularity of vegetarian or vegan diets, to public shaming of hunters, and fewer young people taking up the hobby.,These declines in hunting numbers were welcome news to some animal rights advocates, and we have to respect their viewpoint.,People for the Ethical Treatment of Animals (Peta), the world's largest animal rights organization, says that hunting is an ""unnecessary, violent form of 'entertainment' [that] rips animal families apart"". Anyone interested ,However, state wildlife agencies get about 60% of their budget from the sale of hunting licenses, and taxes on guns and ammunition.,They also rely heavily on hunters to control animal populations that have made extraordinary comebacks since managed wildlife programs began in the early 20th century. In 1930, for example, there were only 300,000 white tail deer left in the US. Today, ,There are also increasing efforts to make the US hunting community less white, and less male. Website Outdoor Life estimated in 2019 ,Opportunity Outdoors is a volunteer organization based in North Carolina whose mission is to bring new people into hunting by making it more inclusive and accessible.,Founded in 2019 by young hunters Andy Tomaszewski and Evan Trebilcock, their intention was to create a scalable mentorship program that could be rolled out nationally over the next few years. The group promotes ethical hunting combined with conservation and outdoor survival skills such as wild foraging. ,Their outreach coordinator, 23-year-old Safiyyah Motaib, grew up in Queens, New York. She's also a practicing Muslim of Moroccan descent who performs her daily prayers while out in the field. And she hunts according to Islam's Halal slaughter rules, whispering prayers before firing upon an animal.,""As a kid growing up in New York, I fantasized about the outdoors,"" says Ms Motaib, who is a research biochemist. ""I've always wanted to buy a hunting rifle. Covid pushed me to do that sooner, and it gave me the time to go out and start hunting.,""As far as the food supply system breaking down, I definitely think it's possible in a bigger crisis. So I think it's good to know how to hunt, and get your own food and preserve it properly.""  , is a new series exploring how businesses, trade, economies and working life are changing fast.,Meanwhile, far across the country in the remote desert canyons of Utah, Boulder Outdoor Survival School master instructor Jeremy Thomas reports that enrolment is up five-fold since 2019.,The program was created back in 1968, and is considered one of the toughest hunting and survival camps in the world. Students from across the US and around the world hike out into the desert for up to 28 days, carrying next to nothing, making their own fires, catching their own food, and drinking rainwater.   ,Mr Thomas believes the surge in interest since Covid-19 is two-fold. ""Part of it is people wanting to get outdoors after being stuck inside,"" he says.,""And part of it is a reaction to the instability happening in the world today. We all have ancient skills as humans that have atrophied over time because we don't use them anymore. But if you get out into the wild, and practice those skills, they come back to you.""",business
https://www.bbc.com/news/business-56194958,Learning to code 'will seriously change your life',"Hannah attended an all-girls' school that didn't offer the computing and programming course she wished to take, despite the joint all-boys' school offering the course.,""At the girls' school there was IT whereas the boys' school had an actual computing course, even though they were under the same umbrella, so I moved over to the boys' school to do it,"" Hannah says.,Her determination paid off and she graduated with a degree in computer science from the University of Surrey in 2018.,Hannah went on to secure a place on the Deutsche Bank graduate scheme, and has since worked with start-ups as a freelance developer and currently as a senior developer at virtual event platform Hopin.,It was a shrewd career choice as software development is an industry with a lot of opportunities. ,For example, the US Bureau of Labor Statistics is forecasting a job growth rate of 22% for developers between 2019 and 2029, compared with 4% for other occupations. ,And the roles are well paid. According to salary comparison website PayScale, the average developer salary is around $74,000 (£53,000; €62,000).,Carl Mungazi studied journalism at university, and worked as a local journalist in Luton for four years before making the switch to developer in 2016.,His route into coding initially came from his desire to build a news aggregator for the local area, something he'd seen national publications build.,""I wanted to basically find a way of being able to track the news being published in Luton,"" Carl says.,A developer friend helped him build the back end - the technology behind the scenes holding everything together - and Carl taught himself to use Javascript - a programming language popular for building websites.,It also helped kick-start a career change when the journalism project eventually fizzled out.,Choosing which computer language to learn really depends on what you want to do.,Python is a powerful, general purpose language and is often the first language taught to undergraduates on computer science courses. ,It is widely used in business - YouTube, for example, is largely written in Python.,Ruby is another versatile language, popular with start-ups.,Whichever language a budding programmer opts for, there are vast resources online to support those teaching themselves. In his case, Carl says freecodecamp.org was particularly helpful.,Attending a boot camp is another popular option for career changers. Many of these have sprung up in recent years, offering intensive courses designed to equip participants with the skills needed to get that crucial first job.,Brenden Thornton chose this route, enrolling on a course offered by boot camp Flatiron School, whilst shifting careers away from being an National Basketball Association (NBA) cameraman.,""One big advantage of going to a boot camp is having a set curriculum planned out for you. I didn't have to do any guesswork when it came to deciding what technologies to learn and how I was going to teach them to myself,"" he explains.,The support that comes with attending such boot camps was also key in his decision.,""They really take the time to build a solid support team around you, not only through job opportunities, but also through career coaches who help you navigate the job search process."",One drawback of boot camps is that they can demand a lot of time and, for many, be prohibitively expensive. Many courses exceed $10,000.,A partial scholarship helped ease some of the financial burden for Brenden, but he still had a gruelling schedule.,During the boot camp his Monday to Friday routine involved getting up at 05:00 to drive for Uber and Lyft until 09:00. He would eat and study until 16:00 and then drive again until 21:00.,Regardless of the path taken into coding, ensuring that so-called softer skills are not neglected is essential.,""The skills that employers look for often are more than just the technologies,"" according to Barry Cranford, managing director of recruitment firm RecWorks.,""The main thing that really makes a difference is whether they can do it as part of a team."",For Hannah Blair, attending hackathons at university were a useful way to improve these transferable skills, as well as connect with others.,""Even if you're not heavily involved in the development of the product itself that you pitch at the end, there are just so many skills that you can take away,"" she says.,Having a public profile to highlight your work can also help when applying for roles.,Online platform Github is particularly popular among employers. ""It's like a portfolio for photography, you can dip into it and see what people have done,"" says Barry Cranford.,Finding a mentor to support you is another area that can provide a boost, he says, and could be a ""secret weapon"" for your career.,As with many industries, networking can also help build those first crucial contacts. ,""Attending any meet-ups can greatly increase your odds of landing a job,"" Brenden Thornton says. ""Network, network, network."",The challenges of getting that first job are not to be underestimated, however, particularly for career changers.,For Carl Mungazi it took 14 months to land his first role, as he came up against a problem familiar to many jobseekers. ,""One of the interviewers said to me that I had promise but they wanted me to get more experience."",Ultimately, whatever path taken into the industry, demonstrating a clear interest and passion for coding and programming must shine through.,""It's a very challenging process that will really push your mental toughness, but if you're able to push through then it will seriously change your life,"" says Brenden.",business
https://www.bbc.com/news/uk-england-norfolk-56589398,Brexit: Businesses find 'teething problems' trading with the EU,"Captain Fawcett Ltd is based in King's Lynn, Norfolk, and the majority of its male grooming products are exported, with 51% going into Europe.,Director Richard Finney says the last three months have been ""particularly difficult"" in terms of getting products to their destination.,""We are quite used to shipping paperwork as we do that for other countries,"" he says.,""But we found a lot of obstruction.,""Where a parcel normally takes two days, it's been taking up to two months to arrive in some instances."",Mr Finney says he has parcels that are still ""stuck"" in Spain, Poland and Germany.,""Our paperwork is correct, but we are finding different countries are making their own individual requirements,"" he says.,""You can send off a parcel and have no idea if or when it will get there."",Mr Finney says he hopes the issues are just ""teething problems"" as staff are ""working round the clock"" to ensure things run as smoothly as possible.,Suffolk pig farmer Alastair Butler says ""things are starting to move again"" after a tricky to start to the year due to paperwork problems.,""The marketplace seemed to close for about a month to six weeks,"" he says.,This led to livestock not being moved off the farm, in Southwold, which Mr Butler hopes will not happen again.,""We had a build-up of pigs,"" he says.,""Luckily as an outdoor pig producer we have a little bit more space so we could handle that, but if it carried on it could have caused some serious animal welfare situations."",The farmer says while the situation has improved, there are ""still a few kinks to iron out with the system"".,He says he would ideally like to see more people buying British pork to help farmers who have had to ""soak up some of the costs"" of a slow start to the year.,""It's been difficult for pig farmers, but things are starting to improve and we're hoping for a brighter future,"" he says.,New rules have come into force for those in the UK either importing or exporting with European Union countries.,Exactly what licences are needed or what duties must be paid depends on what is being exported, its value, where the product originates from and to which country it is being sent, ,.,From 1 January, the UK government introduced a rule that VAT must be collected at the point of sale rather than the point of import.,This essentially means that overseas retailers sending goods to the UK are expected to register for UK VAT and account for it to HMRC if the sale value is less than €150 (£135).,For Steven Williamson, director of Lynn Shellfish in King's Lynn, things are ""definitely getting easier"".,He says the company's first load of produce was delayed for five days, but exports are now getting to their destination within 24 hours.,""We are getting our heads around it,"" he says.,""The EU are not taking live product, so we will have to cook all of our cockles as part of a purification process."",Mr Williamson says the business can ""handle"" the change, but he feels it is ""more of a pain for European customers"" who wants live products.,""It's a strange situation,"" he says.,""The hassle we've had to deal with is the hassle I expected with no deal.,""If you've done a deal things should run smoothly and it hasn't."",Despite the hurdles of leaving the EU, Mr Williamson believes the UK will be better off in the long run.,Everyone seems to be agreed that things have calmed down. Firms are getting their heads around the paperwork, customs officers on the continent are accepting it. ,There are still delays and a few shortages, but it's not as bad as at the start of the year.,It has come at a price. Companies complain that Brexit has produced a lot more red tape which the Norfolk Chamber of Commerce says has pushed up the cost of exporting by 35%.,There is still a sense of nervousness that things could get difficult again at any time - disputes over vaccine supply, sale of fresh shellfish and Northern Ireland border issues could easily flare up into a full blown trade war.,For companies in the region, Brexit has become yet another challenge to deal with in 2021.,eastofenglandnews@bbc.co.uk",business
https://www.bbc.com/news/uk-england-essex-56588984,London Southend Airport to pay out £86k over runway extension noise,"Dozens of homeowners near London Southend Airport claimed the property values were diminished following the ,.,The claims were denied by the airport.,But nine were upheld by the Upper Tribunal's Lands Chamber, which ordered the airport should pay out a total of £86,500.,The court in London considered 10 exemplar cases after 190 current and former owners of houses near the airport made claims under the Land Compensation Act 1973.,Claimants said the value of their homes had been reduced by ""physical factors caused by the use of the runway extension, and in particular by the increased noise they experience from the larger aircraft which now take off and land"".,The airport denied that the value of any of the lead properties had been ""diminished by relevant physical factors resulting from the use of the runway extension and it values each of the claims at nil"".,In its ruling, the tribunal said daytime noise data showed between 2011 and 2014 ""what was already quite a noisy environment got noisier"".,It said: ""We are satisfied from the evidence of fact, the expert noise evidence and our site inspection that the use of the runway extension has caused depreciation in the value of most of the lead properties due to noise."",The tribunal ordered payments ranging from £4,000 to £17,000 to be made in respect of nine homes, and a claim for a 10th property was dismissed.,A spokesman for the airport said: ""London Southend Airport respects the decision of the independent judicial tribunal.,""The airport takes its role in the community extremely seriously and will continue to engage with residents so that we can all enjoy a sustainable future founded on responsible airport operations and creating long-term job opportunities.""",business
https://www.bbc.com/news/av/business-56441729,Celebrating 60 years of the E-Type Jaguar,"The E-Type Jaguar is celebrating its 60th birthday.,Launched in 1961, it brought speed and luxury to the market for the price of a family car.",business
https://www.bbc.com/news/technology-56590001,Huawei’s business damaged by US sanctions despite success at home,"The US took action amid claims that the company posed a security risk and last July, the UK said it would exclude the company from building its 5G network.,Growth elsewhere in the company meant that it did make a profit overall.,But chairman Ken Hu, referring to the impact of the sanctions, told the BBC: ""It has caused a lot of damage to us."" ,Mr Hu, speaking at the launch of Huawei's 2020 report, called for a review of the global supply chain of critical technology.,Huawei has also tried to explain more about its ownership structure arguing that it will not allow interference from the Chinese state.,Mr Hu described 2020 as a year of challenges, with a significant hit to the mobile phone business and slowing revenue growth. ,""Life was not easy for us,"" he said. ,Strength in other sectors and in the Chinese market meant overall revenue was up 3.8% at $136.7bn (£99.3bn) and profits up by 3.2% at $9.9bn.,Mr Hu said restrictions had hurt US suppliers and global consumers as well as Huawei. ""We think this is a very unfair situation,"" he told the BBC at a press conference.,In response, the company has stockpiled chips, invested in research and development, and diversified its supplies. ,It has also reportedly been developing its own chip production within China. Building domestic capacity for the most-advanced chips is currently a high priority for China. ,There is currently a worldwide shortage of chips, and Mr Hu called for a ""rethinking"" and a ""review"" of the globalised semi-conductor supply chain.,US authorities have argued that using Huawei's 5G equipment opens up countries to the possibilities of data being accessed by the Chinese state, or becoming vulnerable to being switched off.,Huawei has defended its independence from the Chinese state by trying to explain its unusual model of ownership. ,Jiang Xisheng, chief secretary of the board at Huawei, told the BBC that its employee-shareholders ""will not allow external interference into the company's operations"".,The company gave the BBC a remote video tour of the vault where more than 30 large cabinets contain records of the employees who own shares, listing when each individual bought them and for how much. ,Critics have said the system is opaque, and is more of a profit-sharing scheme than a mechanism of real control.,Mr Jiang compared the model to the partnership model of UK department store John Lewis, arguing it means the interests of employees are closely bound up with those of the company and it shares in its success.,Technically there are two owners of Huawei's holding company - its founder Ren Zhengfei, who owns 0.9%, and a trade union body which owns the rest.,The company says the union is the platform for the more than 121,000 employees who own shares. These are not like normal shares, however. Non-Chinese staff are not allowed to own them and the shares cannot be publicly traded or kept when someone leaves.,Holding a share offers a chance to vote for the representative commission which is technically the highest authority in the company. Candidates come from within different sectors of the company, and staff can watch a recorded presentation before voting. ,The process, Mr Jiang says, is competitive, although not as much as the US general election, he said when asked to compare it. ,This commission selects the board of directors which report to it every year. Its reports have always been approved.,Mr Ren retains a veto over key issues, including candidates for the board of directors and a supervisory board. The model for this, Mr Jiang explains, is partly that of the British constitutional monarch. He says the veto is designed to be a ""deterrent and constraint"" rather than to be regularly exercised.,Mr Jiang joined the company in 1989, two years after it was founded, when it consisted of only about 40 staff.,He says the employee-ownership model came about to bring in capital as well as to attract and retain staff, and has allowed Huawei to focus on long-term research and development.,To try to emphasise the company's openness, Mr Jiang picked up his phone during the interview to explain that all employees have an app on which they can post comments and ideas. He says that before our interview, he had seen one post that criticised him. ,Half of the 70 replies had backed the criticism and half had defended him, he said.,External critics, especially in the US, have argued that the representation committee is no more than a rubber-stamp and real power lies elsewhere, leaving the way open for hidden direction from the state. ,That is an idea Mr Jiang seeks to dispel. ,""For sure, we can say no to the state,"" he told the BBC. ""Even if some individual government officials wanted to intervene in our company's operations we have the right to say no to that."" ",business
https://www.bbc.com/news/business-56582568,Retailers call for 'Shop Out to Help Out' scheme when stores reopen,"They want the chancellor to offer a ""Shop Out to Help Out"" scheme to get consumers spending again when non-essential shops reopen on 12 April.,It would cover 50% of a shopper's costs, up to £10, on Monday to Wednesdays for a month. ,And it would only apply at physical stores with fewer than 10 staff. ,The ""Save The Street"" campaign says independent retailers won't survive without it. The Treasury did not comment on whether it would pursue the idea, but said it had protected ""millions"" of retail jobs during the pandemic.,The proposed scheme - which would work like the Eat Out to Help Out restaurant discounts last year - is backed by the likes of beauty entrepreneur Charlotte Tilbury, fashion designer Henry Holland and retail consultant Mary Portas. ,""We would be kidding ourselves to think that everything will be fine for independent retailers once they reopen on 12 April,"" says Ross Bailey, the entrepreneur leading the campaign.,""Now it is the government's responsibility to support these businesses and ensure they are given a fighting chance to bounce back - the government needs to show that all businesses matter, not just big businesses."",The British Retail Consortium estimates that non-essential retail stores lost around £22bn in sales in 2020 due to lockdown measures, as footfall declined by 40%.,Independent shops - many of which lack a strong online presence - were hit particularly hard as they faced prolonged closures and restrictions. ,Yet this hasn't stopped people from trying to start businesses. Latest data from Cornerstone Tax, which gives advice on property stamp duty, shows 13% of consumers have started, or intend to start, their own business in 2021.,The firm's research also shows more than half of consumers want to support smaller firms over retail giants. ,Clare Oakey is the co-founder of Frippery Lifestyle Boutique, an independent fashion and homeware retailer in Colchester. ,She and her business partner Kim will spend up to £1,000 on reopening promotional activities, including printing a hundred 10%-off discount vouchers for the local barber to give away, putting flower arrangements and sweets in the shop, and offering customers who make a purchase goodie bags.,Ms Oakey says that five retail chain outlets on the same high street will not be reopening on 12 April, along with a number of independent stores. So even though people in Colchester generally like supporting small retailers, more needs to be done to get the public spending on the High Street again.,""We've prioritised keeping our business open by paying invoices to suppliers to keep the company running long term, but the honest truth is that it's been financially tough on a very personal level for me and my business partner,"" Clare tells the BBC.,""We really badly need the support - any form of help to let us catch up and break even, in terms of a scheme that incentivises the customers. We're nothing without customers."",The only nice thing, she says, is that local independent businesses have come together to help each other out.  ,For example, while the Frippery has been closed in the most recent lockdown, a nearby artisan coffee shop, Sir Isaacs Coffee House, has offered a click-and-collect service on its behalf. ,It meant the Frippery could continue serving its customers online, while the coffee shop got more exposure and hopefully sold a few extra coffees.,Retail analysts are also seriously concerned about the situation facing Britain's independent shops.,""Independent retailers have had a tumultuous year and immediate action is needed to avoid a high street apocalypse,"" says Natalie Berg, retail analyst at NBK Retail.,A Shop Out to Help Out Scheme would encourage consumers to ""ditch their screens"" and support their local shops, she says.,""This is a unique opportunity to redefine our high streets, but without government support we'll be bracing for a retail bloodbath."",Retail expert Kate Hardcastle agrees, pointing out that independent retailers were the ones who ""really demonstrated their worth"" in the early days of the pandemic in coming to their communities' aid when other retailers didn't have their online shopping offerings ready.,She is concerned that everyone will forget about them now.,""Just telling people to shop small as has been previous campaigns might serve as a reminder, not an action,"" she tells the BBC.,""Just as the case was with Eat Out to Help Out, we need to see our government support small businesses longer term.,""I'd love to see initiatives to make it easier for small businesses to open up on the High Street and rejuvenate."",She says the collaborative approach used by the Frippery and its neighbours is the right one: ""The future of small businesses has to be one of collaboration and not feeling they have to justify their worth to consumers all the time, but being able to focus on a brilliant offer because they can afford to survive."",A Treasury spokesman said: ""We've supported retailers across the UK though out the outbreak, protecting millions of jobs - and will continue to do so in the months ahead. ,""Shops won't pay any business rates until July, can continue to furlough staff until September, and are receiving Restart Grants of up to £6,000.""",business
